"Id","SalePrice"
2849,201939.492209216
2850,269936.746128931
2851,240733.362562862
2852,239181.994588277
2853,225879.909150773
2854,145978.861451926
2855,206397.379162529
2856,214265.852062451
2857,181053.386537181
2858,218807.186916794
2859,103924.90036078
2860,155292.344798136
2861,142342.574231721
2862,200447.324232704
2863,147752.761517638
2864,271427.376206224
2865,150519.217844979
2866,193499.021529785
2867,84185.23283552
2868,113308.390270625
2869,123145.492706942
2870,128297.805182881
2871,78353.1980673614
2872,20561.2257289784
2873,108611.079665373
2874,159718.195615102
2875,121677.978714442
2876,171599.258492597
2877,153681.874846574
2878,148196.904384208
2879,140877.862869242
2880,127809.158533849
2881,142337.426425238
2882,174647.368339461
2883,189643.166916613
2884,193584.857229191
2885,159887.768616421
2886,226778.211897506
2887,98283.5645969126
2888,132100.874172239
2889,67802.1115295999
2890,59519.4000351363
2891,171215.498881045
2892,52582.4383872443
2893,78278.7415104792
2894,46980.7076639049
2895,365635.308852333
2896,303683.490224894
2897,200463.59326776
2898,151652.501322702
2899,234468.28086467
2900,153764.05961846
2901,204029.159687103
2902,200505.045286974
2903,327619.622964544
2904,341203.668683658
2905,86299.8263916957
2906,172415.791644492
2907,113035.598556496
2908,110939.578435905
2909,141395.477278863
2910,76979.5625535125
2911,94882.9375858576
2912,152232.002710491
2913,84566.3900198057
2914,89210.8392460552
2915,89210.8392460552
2916,83233.2736054687
2917,143547.852604694
2918,118959.210549782
2919,220841.155546107
